Q_ID,action,dataset,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,J(A1-A2),J(A1-A34),J(A1-A1*),J(A1-A1**),Q1,Q2,Q3,Q4,A1,A2,A3,A4,A1*,A1**,A1_empty_ratio,A2_empty_ratio,A3_empty_ratio,A4_empty_ratio
42,wikidata,spinach,gpt-4.1-nano-2025-04-14,0,0,1,0,0,0.4286,0.25,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Layne Beachley', 'Mick Fanning', 'Stephanie Gilmore', 'Mark Occhilupo', 'Tom Curren']","['Layne Beachley', 'Mick Fanning', 'Stephanie Gilmore', 'Joel Parkinson', 'Bede Durbidge']",['Mick Fanning'],"['Owen Wright', 'Mick Fanning', 'Stephanie Gilmore', 'Joel Parkinson', 'Bede Durbidge']",[],[],0,0,0,0
42,wikidata,spinach,gpt-4o,1,1,1,1,1,0.0,0.0,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,[],[],[],[],[],[],1,1,1,1
42,wikidata,spinach,o3,0,0,0,0,1,0.5306,0.3571,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Dean Morrison', 'Keely Andrew', 'Taj Burrow', 'Barton Lynch', 'Tom Carroll', 'Isabella Nichols', 'Ryan Callinan', 'Morgan Cibilic', 'Mark Occhilupo', 'Tyler Wright', 'Pauline Menczer', 'Julian Wilson', 'Stu Kennedy', 'Nikki Van Dijk', 'Josh Kerr', 'Layne Beachley', 'Chelsea Georgeson', 'Mick Lowe', 'Luke Egan', 'Sally Fitzgibbons', 'Macy Callaghan', 'Joel Parkinson', 'Jack Freestone', 'Mark Richards', 'Bede Durbidge', 'Ethan Ewing', 'Bronte Macaulay', 'Owen Wright', 'Laura Enever', 'Jodie Cooper', 'Mick Fanning', 'Adrian Buchan', 'Gary Elkerton', 'Stephanie Gilmore', 'Matt Wilkinson']","['Adam Melling', 'Dean Morrison', 'Keely Andrew', 'Blake Thornton', 'Taj Burrow', 'Barton Lynch', 'Tom Carroll', 'Richie Lovett', 'Ross Clarke-Jones', 'Isabella Nichols', 'Ryan Callinan', 'Kieren Perrow', 'Mark Occhilupo', 'Tyler Wright', 'Julian Wilson', 'Stuart Kennedy', 'Cooper Chapman', 'Nikki Van Dijk', 'Chelsea Hedges', 'Layne Beachley', 'Chris Davidson', 'Mick Lowe', 'Sally Fitzgibbons', 'Wade Carmichael', 'Macy Callaghan', 'Joel Parkinson', 'Glenn Hall', 'Jack Freestone', 'Bede Durbidge', 'Mark Richards', 'Dave Macaulay', 'Ethan Ewing', 'Owen Wright', 'Laura Enever', 'Mick Fanning', 'Garrett Parkes', 'Adrian Buchan', 'Stephanie Gilmore', 'Kai Otton', 'Matt Wilkinson']","['Derek Hynd', 'Chelsea Georgeson', 'Chris Davidson', 'Laura Enever', 'Simon Anderson', 'Pam Burridge', 'Pauline Menczer']","['Owen Wright', ""Liam O'Brien"", 'Isabella Nichols', 'Adrian Buchan', 'Sally Fitzgibbons', 'Taj Burrow', 'Stephanie Gilmore', 'Ryan Callinan', 'Joel Parkinson', 'Morgan Cibilic', 'Felicity Palmateer', 'Jack Robinson', 'Tyler Wright', 'Julian Wilson', 'Ethan Ewing']",[],[],0,0,0,0
42,zero-shot,spinach,gpt-4.1-2025-04-14,0,0,0,0,0,0.4706,0.4706,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Owen Wright', 'Layne Beachley', 'Mick Fanning', 'Sally Fitzgibbons', 'Taj Burrow', 'Stephanie Gilmore', 'Joel Parkinson', 'Mark Occhilupo', 'Tyler Wright', 'Julian Wilson']","['Bronte Macaulay', 'Owen Wright', 'Laura Enever', 'Mick Fanning', 'Keely Andrew', 'Isabella Nichols', 'Adrian Buchan', 'Sally Fitzgibbons', 'Taj Burrow', 'Stephanie Gilmore', 'Ryan Callinan', 'Joel Parkinson', 'Jack Robinson', 'Tyler Wright', 'Julian Wilson']","['Laura Enever', 'Tom Carroll', 'Mark Richards', 'Sally Fitzgibbons']","['Owen Wright', 'Mick Lowe', 'Mick Fanning', 'Adrian Buchan', 'Sally Fitzgibbons', 'Taj Burrow', 'Stephanie Gilmore', 'Ryan Callinan', 'Joel Parkinson', 'Jack Robinson', 'Tyler Wright', 'Julian Wilson']",[],[],0,0,0,0
42,zero-shot,spinach,gpt-4.1-mini-2025-04-14,1,0,0,0,0,1.0,0.5714,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Layne Beachley', 'Mick Fanning', 'Sally Fitzgibbons', 'Stephanie Gilmore', 'Joel Parkinson']","['Layne Beachley', 'Mick Fanning', 'Sally Fitzgibbons', 'Stephanie Gilmore', 'Joel Parkinson']","['Layne Beachley', 'Tom Carroll', 'Mark Richards']","['Layne Beachley', 'Mick Fanning', 'Stephanie Gilmore', 'Joel Parkinson', 'Tom Carroll']",[],[],0,0,0,0
42,zero-shot,spinach,gpt-4.1-nano-2025-04-14,0,0,1,1,0,0.6,0.6667,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Layne Beachley', 'Stephanie Gilmore', 'Mick Fanning']","['Layne Beachley', 'Mick Fanning', 'Stephanie Gilmore', 'Joel Parkinson', 'Bede Durbidge']",['Mick Fanning'],"['Stephanie Gilmore', 'Mick Fanning']",[],[],0,0,0,0
42,zero-shot,spinach,gpt-4o,0,0,1,1,1,0.0,0.0,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Dean Morrison', 'Taj Burrow', 'Isabella Nichols', 'Ryan Callinan', 'Mark Occhilupo', 'Jack Robinson', 'Tyler Wright', 'Julian Wilson', 'Nikki Van Dijk', 'Sally Fitzgibbons', 'Wade Carmichael', 'Joel Parkinson', ""Connor O'Leary"", 'Ethan Ewing', 'Owen Wright', 'Laura Enever', 'Mick Fanning', 'Adrian Buchan', 'Stephanie Gilmore', 'Matt Wilkinson']",[],[],[],[],[],0,1,1,1
42,zero-shot,spinach,o3,0,0,0,0,1,0.5714,0.5532,0.0,0.0,Which professional surfers were born in Australia?,Who are the professional surfers that were born in Australia?,"Which professional surfers were born in Sydney, Australia?",Which professional surfers were born in Australia outside of Sydney?,"['Dimity Stoyle', 'Dean Morrison', 'Keely Andrew', 'Ellie-Jean Coffey', 'Taj Burrow', 'Barton Lynch', 'Tom Carroll', 'Felicity Palmateer', 'Isabella Nichols', 'Ryan Callinan', 'Kieren Perrow', 'Morgan Cibilic', 'Mark Occhilupo', 'Jack Robinson', 'Tyler Wright', 'Pauline Menczer', 'Damien Hardman', 'Julian Wilson', 'Stuart Kennedy', 'Nikki Van Dijk', 'Peter Townend', 'Josh Kerr', 'Layne Beachley', 'Chelsea Hedges', 'Sally Fitzgibbons', 'Wade Carmichael', 'Macy Callaghan', 'Pam Burridge', 'Joel Parkinson', 'Jack Freestone', 'Bede Durbidge', 'Mark Richards', 'Ethan Ewing', 'Bronte Macaulay', 'Owen Wright', 'Laura Enever', 'Mick Fanning', 'Adrian Buchan', 'Simon Anderson', 'Gary Elkerton', 'Stephanie Gilmore', 'Matt Wilkinson']","['Dimity Stoyle', 'Dean Morrison', 'Keely Andrew', ""Liam O'Brien"", 'Taj Burrow', 'Phillipa Anderson', 'Barton Lynch', 'Matt Banting', 'Tom Carroll', 'Isabella Nichols', 'Ryan Callinan', 'Morgan Cibilic', 'Mark Occhilupo', 'Noa Deane', 'Jack Robinson', 'Tyler Wright', 'Jay Davies', 'Damien Hardman', 'Julian Wilson', 'Stuart Kennedy', 'Kalani Ball', 'Callum Robson', 'Josh Kerr', 'Layne Beachley', 'Luke Egan', 'Chris Davidson', 'Sally Fitzgibbons', 'Wade Carmichael', 'Macy Callaghan', 'Joel Parkinson', 'Jack Freestone', 'Mark Richards', 'Bede Durbidge', 'Ethan Ewing', 'Bronte Macaulay', 'Owen Wright', ""Connor O'Leary"", 'Laura Enever', 'Mick Fanning', 'Jacob Wilcox', 'Adrian Buchan', 'Russell Bierke', 'Stephanie Gilmore', 'Davey Cathels', 'Kai Otton', 'Matt Wilkinson']","['Chelsea Georgeson', 'Layne Beachley', 'Laura Enever', 'Mick Fanning', 'Pam Burridge', 'Mark Occhilupo', 'Tom Carroll', 'Damien Hardman', 'Barton Lynch']","['Dean Morrison', 'Taj Burrow', 'Matt Banting', 'Mick Campbell', 'Isabella Nichols', 'Ryan Callinan', 'Phil Macdonald', 'Jack Robinson', 'Tyler Wright', 'Julian Wilson', 'Luke Egan', 'Sally Fitzgibbons', 'Wade Carmichael', 'Macy Callaghan', 'Joel Parkinson', 'Bede Durbidge', 'Mark Richards', 'Ethan Ewing', 'Owen Wright', 'Adrian Buchan', 'Stephanie Gilmore', 'Matt Wilkinson']",[],[],0,0,0,0
43,classification,spinach,gpt-4.1-2025-04-14,0,0,1,1,1,0.1667,0.4722,0.4444,0.1667,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Parker Solar Probe', 'Mariner 6', 'Stardust', 'Voyager 2', 'Mariner 10', 'Solar and Heliospheric Observatory', 'Pioneer 11', 'Wind', 'Genesis', 'Solar Orbiter', 'Mariner 7', 'Cassini–Huygens', 'Deep Impact', 'Rosetta', 'Hayabusa', 'Galileo', 'Mariner 4', 'Solar Terrestrial Relations Observatory', 'Dawn', 'Messenger', 'Advanced Composition Explorer', 'BepiColombo', 'Akatsuki', 'Pioneer 10', 'Juno', 'Voyager 1', 'Helios 2', 'Helios 1', 'Mariner 9', 'STEREO B', 'Mariner 2', 'Mariner 5', 'Hayabusa2', 'STEREO A', 'New Horizons', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar and Heliospheric Observatory', 'Wind', 'Advanced Composition Explorer', 'BepiColombo', 'STEREO A', 'Juno']","['Helios 2', 'Helios 1', 'Mariner 10', 'STEREO B', 'Pioneer 11', 'Mariner 2', 'Genesis', 'Pioneer 10', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Helios 1', 'Mariner 10', 'Solar and Heliospheric Observatory', 'STEREO B', 'Pioneer 11', 'Mariner 2', 'Wind', 'Genesis', 'Advanced Composition Explorer', 'STEREO A', 'Pioneer 10', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Pioneer 9', 'Ulysses']",0,0,0,0
43,classification,spinach,gpt-4.1-mini-2025-04-14,0,0,1,0,1,0.5714,0.5455,0.6364,0.5714,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Parker Solar Probe', 'Helios One', 'Helios Two', 'Pioneer Ten', 'Solar Terrestrial Relations Observatory', 'Solar and Heliospheric Observatory', 'BepiColombo', 'Pioneer Eleven', 'Ulysses']","['Solar Orbiter', 'Ulysses', 'Parker Solar Probe', 'Helios One', 'Helios Two', 'Mariner Ten', 'Solar Terrestrial Relations Observatory', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Pioneer Eleven', 'Pioneer Seven', 'Pioneer Nine', 'Pioneer Ten']","['Parker Solar Probe', 'BepiColombo']","['Voyager One', 'Pioneer Ten', 'Voyager Two', 'Solar and Heliospheric Observatory', 'Pioneer Eleven', 'Ulysses']","['Voyager One', 'Parker Solar Probe', 'Pioneer Ten', 'Solar Terrestrial Relations Observatory', 'Voyager Two', 'Solar and Heliospheric Observatory', 'BepiColombo', 'Pioneer Eleven', 'Ulysses']","['Solar Orbiter', 'Ulysses', 'Parker Solar Probe', 'Helios One', 'Helios Two', 'Mariner Ten', 'Solar Terrestrial Relations Observatory', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Pioneer Eleven', 'Pioneer Seven', 'Pioneer Nine', 'Pioneer Ten']",0,0,0,0
43,classification,spinach,gpt-4.1-nano-2025-04-14,1,1,1,1,1,0.0,0.0,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,[],[],[],[],[],[],1,1,1,1
43,fixing,spinach,gpt-4.1-2025-04-14,0,1,1,1,1,0.5,1.0,1.0,0.5,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Pioneer 11', 'Advanced Composition Explorer', 'Pioneer 10', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Solar and Heliospheric Observatory', 'Advanced Composition Explorer']","['Helios 2', 'Helios 1', 'Pioneer 11', 'Pioneer 10', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Pioneer 11', 'Advanced Composition Explorer', 'Pioneer 10', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Ulysses']",0,0,0,0
43,fixing,spinach,gpt-4.1-mini-2025-04-14,0,0,1,0,1,0.3,0.625,0.4444,0.3,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Parker Solar Probe', 'Mariner 10', 'Solar and Heliospheric Observatory', 'BepiColombo', 'Ulysses']","['Pioneer Eight', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Pioneer Seven', 'Pioneer Nine', 'Ulysses']","['Solar and Heliospheric Observatory', 'Parker Solar Probe', 'BepiColombo']","['Helios 2', 'Helios 1', 'Mariner 10', 'Genesis', 'Ulysses']","['Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Mariner 10', 'Helios 1', 'Solar and Heliospheric Observatory', 'Genesis', 'Ulysses']","['Pioneer Eight', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Pioneer Seven', 'Pioneer Nine', 'Ulysses']",0,0,0,0
43,fixing,spinach,gpt-4.1-nano-2025-04-14,0,0,0,0,1,0.0,0.1429,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['The space probes sent into orbit around the sun include the Solar and Heliospheric Observatory', 'the Parker Solar Probe', 'and the Solar Dynamics Observatory.']","['Venus Express', 'Parker Solar Probe', 'Solar and Heliospheric Observatory (SOHO)']","['the Solar Dynamics Observatory', 'the Parker Solar Probe', 'the Solar and Heliospheric Observatory']","['Solar and Heliospheric Observatory', 'Solar Dynamics Observatory']","['The space probes sent into orbit around the sun include the Solar and Heliospheric Observatory, the Parker Solar Probe, and the Solar Dynamics Observatory.']","['Venus Express', 'Parker Solar Probe', 'Solar and Heliospheric Observatory (SOHO)']",0,0,0,0
43,fixing,spinach,gpt-4o,0,0,1,0,1,0.0,0.4286,0.4286,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'STEREO B (Solar Terrestrial Relations Observatory Behind)', 'STEREO A (Solar Terrestrial Relations Observatory Ahead)', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Genesis', 'Ulysses']",[],"['Solar Orbiter', 'Parker Solar Probe']","['Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Pioneer 9', 'Ulysses']",[],0,1,0,0
43,fixing,spinach,o3,0,1,1,1,1,0.625,1.0,1.0,0.625,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory Ahead', 'Helios One', 'Helios Two', 'Solar and Heliospheric Observatory', 'Advanced Composition Explorer', 'Wind', 'Genesis', 'Solar Terrestrial Relations Observatory Behind', 'Ulysses']","['Pioneer Eight', 'Solar Orbiter', 'Solar Terrestrial Relations Observatory Ahead', 'Parker Solar Probe', 'Helios One', 'Helios Two', 'Solar Terrestrial Relations Observatory Behind', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Wind', 'Genesis', 'Pioneer Seven', 'International Sun Earth Explorer Three', 'Pioneer Nine', 'Ulysses']","['Solar Orbiter', 'Solar Terrestrial Relations Observatory Ahead', 'Parker Solar Probe', 'Solar and Heliospheric Observatory', 'Advanced Composition Explorer', 'Wind']","['Helios One', 'Helios Two', 'Genesis', 'Solar Terrestrial Relations Observatory Behind', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar Terrestrial Relations Observatory Ahead', 'Helios One', 'Helios Two', 'Solar and Heliospheric Observatory', 'Advanced Composition Explorer', 'Wind', 'Genesis', 'Solar Terrestrial Relations Observatory Behind', 'Ulysses']","['Pioneer Eight', 'Solar Orbiter', 'Solar Terrestrial Relations Observatory Ahead', 'Parker Solar Probe', 'Helios One', 'Helios Two', 'Solar Terrestrial Relations Observatory Behind', 'Pioneer Six', 'Solar and Heliospheric Observatory', 'Wind', 'Genesis', 'Pioneer Seven', 'International Sun Earth Explorer Three', 'Pioneer Nine', 'Ulysses']",0,0,0,0
43,wikidata,spinach,gpt-4.1-2025-04-14,0,0,0,0,0,0.6471,0.5789,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'STEREO B', 'Wind', 'Genesis', 'Advanced Composition Explorer', 'STEREO A', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar and Heliospheric Observatory', 'BepiColombo', 'Solar Terrestrial Relations Observatory A']","['International Cometary Explorer', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Solar Maximum Mission', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Genesis', 'Pioneer 9', 'Ulysses']",[],[],0,0,0,0
43,wikidata,spinach,gpt-4.1-mini-2025-04-14,0,0,0,0,1,0.5,0.6,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Parker Solar Probe', 'Helios 2', 'Helios 1']","['Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Ulysses']","['Solar and Heliospheric Observatory', 'Parker Solar Probe']","['Helios 2', 'Helios 1', 'Ulysses']",[],[],0,0,0,0
43,wikidata,spinach,gpt-4.1-nano-2025-04-14,0,0,0,1,1,0.5455,0.5455,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Mars Atmosphere and Volatile Evolution', 'Mars Reconnaissance Orbiter', 'Mars Express', 'Voyager 2', 'Voyager 1', 'Helios 1', 'Helios 2', 'Pioneer 11', 'Pioneer 10', 'Mars Odyssey']","['Voyager 2', 'Voyager 1', 'Helios 1', 'Helios 2', 'Pioneer 11', 'Pioneer 10', 'New Horizons']",['Parker Solar Probe'],"['Voyager 2', 'Voyager 1', 'Helios 1', 'Helios 2', 'Pioneer 11', 'Pioneer 10']",[],[],0,0,0,0
43,wikidata,spinach,gpt-4o,1,1,1,1,1,0.0,0.0,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,[],[],[],[],[],[],1,1,1,1
43,wikidata,spinach,o3,0,0,0,0,1,0.25,0.3056,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'SOHO', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'STEREO B', 'Pioneer 7', 'Wind', 'Genesis', 'ISEE-3', 'STEREO A', 'Pioneer 5', 'ACE', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar and Heliospheric Observatory', 'STEREO B', 'STEREO A', 'Helios-A', 'Helios-B', 'Ulysses']","['OSIRIS-REx', 'Solar Orbiter', 'Parker Solar Probe', 'Lucy', 'Voyager 1', 'Voyager 2', 'BepiColombo', 'Hayabusa2', 'STEREO A', 'New Horizons']","['Mariner 6', 'Stardust', 'Pioneer 4', 'Mariner 10', 'Pioneer 7', 'Mariner 7', 'Deep Impact', 'Pioneer 6', 'Mariner 4', 'Pioneer 8', 'STEREO-B', 'Deep Space 1', 'International Cometary Explorer', 'Helios 2', 'Helios 1', 'Mariner 2', 'Mariner 5', 'Pioneer 5', 'Pioneer 9', 'Ulysses']",[],[],0,0,0,0
43,zero-shot,spinach,gpt-4.1-2025-04-14,1,0,0,0,0,1.0,0.6667,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Advanced Composition Explorer', 'Solar Terrestrial Relations Observatory A', 'Solar Terrestrial Relations Observatory B', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'Solar and Heliospheric Observatory', 'BepiColombo', 'Solar Terrestrial Relations Observatory A']","['International Cometary Explorer', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Solar and Heliospheric Observatory', 'Pioneer 7', 'Pioneer 9']",[],[],0,0,0,0
43,zero-shot,spinach,gpt-4.1-mini-2025-04-14,0,0,0,0,1,0.5,0.6,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Parker Solar Probe', 'Helios 2', 'Helios 1']","['Parker Solar Probe', 'Solar Terrestrial Relations Observatory', 'Helios 2', 'Helios 1', 'Solar and Heliospheric Observatory', 'Ulysses']","['Solar and Heliospheric Observatory', 'Parker Solar Probe']","['Helios 2', 'Helios 1', 'Ulysses']",[],[],0,0,0,0
43,zero-shot,spinach,gpt-4.1-nano-2025-04-14,0,0,0,1,1,0.5714,0.2857,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Voyager 2', 'Voyager 1', 'Helios 1', 'Helios 2', 'Pioneer 11', 'Pioneer 10']","['Voyager 2', 'Voyager 1', 'Pioneer 11', 'Pioneer 10', 'New Horizons']",['Parker Solar Probe'],"['Helios 2', 'Helios 1']",[],[],0,0,0,0
43,zero-shot,spinach,gpt-4o,0,0,0,1,1,0.6667,0.7273,0.0,0.0,Which space probes were sent into orbit around the sun?,What space probes have been launched to orbit the sun?,Which space probes were sent into orbit around the sun and are still operational?,Which space probes were sent into orbit around the sun but are no longer operational?,"['Solar Orbiter', 'Parker Solar Probe', 'SOHO', 'Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Pioneer 7', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Parker Solar Probe', 'SOHO', 'Pioneer 8', 'Pioneer 6', 'Pioneer 7', 'Helios-A', 'Helios-B', 'Pioneer 9', 'Ulysses']","['Solar Orbiter', 'Solar and Heliospheric Observatory (SOHO)', 'Parker Solar Probe']","['Pioneer 8', 'Helios 2', 'Helios 1', 'Pioneer 6', 'Pioneer 7', 'Pioneer 9']",[],[],0,0,0,0
