Q_ID,action,dataset,llm,set_pair,match_type,a_string,b_string,shared_entities
42,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
42,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
42,fixing,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Neptune,Venus,http://www.wikidata.org/entity/Q621335
42,fixing,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Neptune,Mars,http://www.wikidata.org/entity/Q621335
42,zero-shot,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Neptune,Venus,http://www.wikidata.org/entity/Q621335
42,zero-shot,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Neptune,Mars,http://www.wikidata.org/entity/Q621335
43,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Prosecco Hills of Conegliano and Valdobbiadene,The Prosecco Hills of Conegliano and Valdobbiadene,http://www.wikidata.org/entity/Q65029145
43,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Trulli of Alberobello,The Trulli of Alberobello,http://www.wikidata.org/entity/Q16913064
43,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Trulli of Alberobello,The Trulli of Alberobello,http://www.wikidata.org/entity/Q16913064
51,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Oklahoma,New Mexico,http://www.wikidata.org/entity/Q21030200
51,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,New Mexico,Oklahoma,http://www.wikidata.org/entity/Q21030200
55,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Venus,Mars,http://www.wikidata.org/entity/Q621335
55,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,fixing,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
55,zero-shot,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Mars,Venus,http://www.wikidata.org/entity/Q621335
63,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Federated States of Micronesia,Micronesia,http://www.wikidata.org/entity/Q702
63,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Federated States of Micronesia,Micronesia,http://www.wikidata.org/entity/Q702
67,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Federal Republic of Germany,Germany,http://www.wikidata.org/entity/Q183
67,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,South Korea,Republic of Korea,http://www.wikidata.org/entity/Q884
67,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Russia,Russian Federation,http://www.wikidata.org/entity/Q159
67,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Russian Federation,Russia,http://www.wikidata.org/entity/Q159
67,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Republic of Korea,South Korea,http://www.wikidata.org/entity/Q884
68,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Republic of Rwanda,Rwanda,http://www.wikidata.org/entity/Q1037
68,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Republic of Rwanda,Rwanda,http://www.wikidata.org/entity/Q1037
70,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
70,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Blue,Green,http://www.wikidata.org/entity/Q3776297
70,fixing,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,Green,Blue,http://www.wikidata.org/entity/Q3776297
71,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,500 euros,500 euro,http://www.wikidata.org/entity/Q2503713
72,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Pacific Ocean,Southern Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Pacific Ocean,Southern Ocean,http://www.wikidata.org/entity/Q98
72,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Pacific Ocean,Southern Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Pacific Ocean,Southern Ocean,http://www.wikidata.org/entity/Q98
72,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
72,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Pacific Ocean,Southern Ocean,http://www.wikidata.org/entity/Q98
72,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Southern Ocean,Pacific Ocean,http://www.wikidata.org/entity/Q98
78,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Northern Ireland,England,http://www.wikidata.org/entity/Q3624286
78,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,fixing,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
78,zero-shot,synthetic,gemini-2.0-flash,A3×A4,wikidata_alias,England,Northern Ireland,http://www.wikidata.org/entity/Q3624286
79,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Islamic Cairo,Historic Cairo,http://www.wikidata.org/entity/Q1100964
79,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Historic Cairo,Islamic Cairo,http://www.wikidata.org/entity/Q1100964
81,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Yugoslavia,Serbia,http://www.wikidata.org/entity/Q838261
81,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Serbia,Yugoslavia,http://www.wikidata.org/entity/Q838261
81,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Serbia,Yugoslavia,http://www.wikidata.org/entity/Q838261
84,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Cecil B. DeMille Award,Golden Globe Cecil B. DeMille Award,http://www.wikidata.org/entity/Q640353
84,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Primetime Emmy Award for Outstanding Lead Actress in a Limited or Anthology Series or Movie,Primetime Emmy Award for Outstanding Lead Actress in a Limited Series or Movie,http://www.wikidata.org/entity/Q989447
84,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Cecil B. DeMille Award,Golden Globe Cecil B. DeMille Award,http://www.wikidata.org/entity/Q640353
84,fixing,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Cecil B. DeMille Award,Golden Globe Cecil B. DeMille Award,http://www.wikidata.org/entity/Q640353
84,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Golden Globe Cecil B. DeMille Award,Cecil B. DeMille Award,http://www.wikidata.org/entity/Q640353
87,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Yugoslavia,Serbia,http://www.wikidata.org/entity/Q838261
87,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Serbia,Yugoslavia,http://www.wikidata.org/entity/Q838261
87,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Serbia,Yugoslavia,http://www.wikidata.org/entity/Q838261
95,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Friuli-Venezia Giulia,Friuli Venezia Giulia,http://www.wikidata.org/entity/Q1250
95,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Apulia,Puglia,http://www.wikidata.org/entity/Q1447
95,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Friuli Venezia Giulia,Friuli-Venezia Giulia,http://www.wikidata.org/entity/Q1250
95,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Friuli Venezia Giulia,Friuli-Venezia Giulia,http://www.wikidata.org/entity/Q1250
95,zero-shot,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Friuli Venezia Giulia,Friuli-Venezia Giulia,http://www.wikidata.org/entity/Q1250
102,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Asturias,Principality of Asturias,http://www.wikidata.org/entity/Q111678391|http://www.wikidata.org/entity/Q3934
102,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,Asturias,Principality of Asturias,http://www.wikidata.org/entity/Q111678391|http://www.wikidata.org/entity/Q3934
107,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Publishing Worldwide,Disney Editions,http://www.wikidata.org/entity/Q7888605
107,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Editions,Disney Publishing Worldwide,http://www.wikidata.org/entity/Q7888605
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Channels Worldwide,Disney Branded Television,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Channels Worldwide,Disney General Entertainment Content,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Branded Television,Disney General Entertainment Content,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney General Entertainment Content,Disney Branded Television,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,ESPN The Magazine,ESPN,http://www.wikidata.org/entity/Q3046164
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Walt Disney Studios,The Walt Disney Studios,http://www.wikidata.org/entity/Q2216535
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Streaming Services,BAMTech,http://www.wikidata.org/entity/Q29015971
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Disney Worldwide Services,"Disney Worldwide Services, Inc.",http://www.wikidata.org/entity/Q50840363
107,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Fox Family,Freeform,http://www.wikidata.org/entity/Q287149
107,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Publishing Worldwide,Disney Editions,http://www.wikidata.org/entity/Q7888605
107,fixing,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Editions,Disney Publishing Worldwide,http://www.wikidata.org/entity/Q7888605
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Regency Enterprises,New Regency,http://www.wikidata.org/entity/Q466459
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,shopDisney,The Disney Store,http://www.wikidata.org/entity/Q1047009
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,shopDisney,Disney Store,http://www.wikidata.org/entity/Q1047009
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Channels Worldwide,Disney Branded Television,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Channels Worldwide,Disney General Entertainment Content,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Store,The Disney Store,http://www.wikidata.org/entity/Q1047009
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Touchstone Television,Fox 21 Television Studios,http://www.wikidata.org/entity/Q8962119
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Branded Television,Disney Channels Worldwide,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Branded Television,Disney General Entertainment Content,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney General Entertainment Content,Disney Channels Worldwide,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney General Entertainment Content,Disney Branded Television,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,ESPN The Magazine,ESPN,http://www.wikidata.org/entity/Q3046164
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Publishing Worldwide,Disney Editions,http://www.wikidata.org/entity/Q7888605
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Disney Streaming Services,BAMTech,http://www.wikidata.org/entity/Q29015971
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,20th Century Studios,Twentieth Century Studios,http://www.wikidata.org/entity/Q434841
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,20th Century Studios,Twentieth Century Fox,http://www.wikidata.org/entity/Q434841
107,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Fox Family,Freeform,http://www.wikidata.org/entity/Q287149
107,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,ESPN The Magazine,ESPN,http://www.wikidata.org/entity/Q3046164
107,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Publishing Worldwide,Disney Editions,http://www.wikidata.org/entity/Q7888605
107,fixing,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Editions,Disney Publishing Worldwide,http://www.wikidata.org/entity/Q7888605
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,The Walt Disney Studios,Walt Disney Studios,http://www.wikidata.org/entity/Q2216535
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Branded Television,Disney Channels Worldwide,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Branded Television,Disney General Entertainment Content,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney General Entertainment Content,Disney Channels Worldwide,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney General Entertainment Content,Disney Branded Television,http://www.wikidata.org/entity/Q1111443
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney,Walt Disney Records,http://www.wikidata.org/entity/Q59756744
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney,The Disney Channel,http://www.wikidata.org/entity/Q178837
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Publishing Worldwide,Disney Editions,http://www.wikidata.org/entity/Q7888605
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,20th Century Studios,Twentieth Century Studios,http://www.wikidata.org/entity/Q434841
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,20th Century Studios,Twentieth Century Fox,http://www.wikidata.org/entity/Q434841
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Disney Channel,The Disney Channel,http://www.wikidata.org/entity/Q178837
107,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,"Disney Worldwide Services, Inc.",Disney Worldwide Services,http://www.wikidata.org/entity/Q50840363
115,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Mecklenburg-Western Pomerania,Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q1196
115,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Mecklenburg-Western Pomerania,Mecklenburg-Vorpommern,http://www.wikidata.org/entity/Q1196
116,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Democratic Republic of the Congo,Congo,http://www.wikidata.org/entity/Q974
116,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Congo,Democratic Republic of the Congo,http://www.wikidata.org/entity/Q974
118,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Harry S. Truman,Harry Truman,http://www.wikidata.org/entity/Q11613
118,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Harry S. Truman,Harry Truman,http://www.wikidata.org/entity/Q11613
120,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Dwight D. Eisenhower,Dwight David Eisenhower,http://www.wikidata.org/entity/Q9916
120,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Gerald Ford,Gerald Rudolph Ford,http://www.wikidata.org/entity/Q9582
120,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Richard Nixon,Richard Milhous Nixon,http://www.wikidata.org/entity/Q9588
120,zero-shot,synthetic,gemini-2.0-flash,A1×A3,wikidata_alias,Warren G. Harding,Warren Gamaliel Harding,http://www.wikidata.org/entity/Q35286
120,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Dwight D. Eisenhower,Dwight David Eisenhower,http://www.wikidata.org/entity/Q9916
120,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Gerald Ford,Gerald Rudolph Ford,http://www.wikidata.org/entity/Q9582
120,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Richard Nixon,Richard Milhous Nixon,http://www.wikidata.org/entity/Q9588
120,zero-shot,synthetic,gemini-2.0-flash,A2×A3,wikidata_alias,Warren G. Harding,Warren Gamaliel Harding,http://www.wikidata.org/entity/Q35286
125,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Tshivenda,Xitsonga,http://www.wikidata.org/entity/Q17246889
125,classification,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Xitsonga,Tshivenda,http://www.wikidata.org/entity/Q17246889
125,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Tshivenda,Xitsonga,http://www.wikidata.org/entity/Q17246889
125,fixing,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Xitsonga,Tshivenda,http://www.wikidata.org/entity/Q17246889
125,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Tshivenda,Xitsonga,http://www.wikidata.org/entity/Q17246889
125,zero-shot,synthetic,gemini-2.0-flash,A1×A2,wikidata_alias,Xitsonga,Tshivenda,http://www.wikidata.org/entity/Q17246889
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,isiNdebele,Ndebele,http://www.wikidata.org/entity/Q35613
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Setswana,Tswana,http://www.wikidata.org/entity/Q34137
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Xitsonga,Tsonga,http://www.wikidata.org/entity/Q34327
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Sesotho,Sotho,http://www.wikidata.org/entity/Q34340
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,isiXhosa,Xhosa,http://www.wikidata.org/entity/Q13218
125,classification,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,isiZulu,Zulu,http://www.wikidata.org/entity/Q10179
125,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Tshivenda,Xitsonga,http://www.wikidata.org/entity/Q17246889
125,fixing,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Xitsonga,Tshivenda,http://www.wikidata.org/entity/Q17246889
125,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Tshivenda,Xitsonga,http://www.wikidata.org/entity/Q17246889
125,zero-shot,synthetic,gemini-2.0-flash,A1×A4,wikidata_alias,Xitsonga,Tshivenda,http://www.wikidata.org/entity/Q17246889
125,classification,synthetic,gemini-2.0-flash,A2×A4,wikidata_alias,isiNdebele,Ndebele,http://www.wikidata.org/entity/Q35613
