dataset,action,llm,?A1=A2,?A1=A3+A4,?A1>A3,?A1>A4,?A3∅A4,?A4=A1|3,?A1=A1*,?A1=A1**,?A1*=A1**,J(A1-A2),J(A1-A34),J(A3-A4),J(A4-A1|3),J(A1-A1*),J(A1-A1**),J(A1*-A1**),idk_A1,idk_A2,idk_A3,idk_A4,?A1=A1(ave),J_A1_ave,?A1=A2(+),?A1=A2(-),J(1-2)+,J(1-2)-,?A1>A3(+),?A1>A3(-),?A1>A4(+),?A1>A4(-),?A3∅A4(+),?A3∅A4(-),J(3-4)+,J(3-4)-,?A1=A3+A4(+),?A1=A3+A4(-),J(1-34)+,J(1-34)-,p(A1=A2),p(A1=A3+A4),p(A1>A3),p(A1>A4),p(A3∅A4),p(A4=A1|3)
spinach,zero-shot,gpt-4.1-2025-04-14,0.4733,0.2067,0.52,0.4267,0.6333,0.1333,,,,0.7449,0.5839,0.1198,0.3481,,,,0.0,0.0133,0.04,0.0933,,,0.4701492537313433,0.375,0.749679104477612,0.5465625,0.5035460992907801,1.0,0.47368421052631576,0.3404255319148936,0.6382978723404256,0.0,0.12249007092198581,0.0417,0.2,0.5,0.5804564285714287,0.5392,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-4.1-mini-2025-04-14,0.44,0.1933,0.56,0.3933,0.4933,0.0933,,,,0.7336,0.5745,0.1777,0.276,,,,0.0067,0.0133,0.0133,0.0667,,,0.43661971830985913,0.5,0.7362950704225352,0.68635,0.4,0.6526315789473685,0.391304347826087,0.3937007874015748,0.4966442953020134,0.0,0.17716241610738256,0.2632,0.18309859154929578,0.375,0.567711971830986,0.6945625,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-4.1-nano-2025-04-14,0.3467,0.1467,0.5467,0.4333,0.58,0.0467,,,,0.6225,0.4586,0.2318,0.1702,,,,0.0333,0.0333,0.0867,0.12,,,0.375,0.23333333333333334,0.6389183333333333,0.5567366666666668,0.6153846153846154,0.5102040816326531,0.4222222222222222,0.4380952380952381,0.5904761904761905,0.5555555555555556,0.2547380952380952,0.17830444444444443,,0.14666666666666667,,0.4586279999999999,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-4o,0.56,0.2867,0.58,0.5267,0.68,0.18,,,,0.7444,0.5784,0.2265,0.2971,,,,0.2533,0.2267,0.24,0.46,,,0.5704225352112676,0.375,0.7597429577464788,0.4724125,0.6037735849056604,0.5670103092783505,0.6470588235294118,0.5112781954887218,0.6778523489932886,1.0,0.22801812080536912,0.0,0.2857142857142857,0.28846153846153844,0.5931867346938775,0.5505826923076923,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5,0.6333,0.46,0.6667,0.6733,0.7133,0.3267,,,,0.7885,0.6965,0.242,0.4508,,,,0.38,0.3667,0.3,0.34,,,0.6304347826086957,0.6666666666666666,0.789255072463768,0.7797583333333332,0.668918918918919,0.5,0.6756756756756757,0.5,0.7394366197183099,0.25,0.2190225352112676,0.65,0.45255474452554745,0.5384615384615384,0.7023919708029197,0.6342692307692308,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5-mini,0.6867,0.5,0.64,0.7,0.6133,0.24,,,,0.8047,0.6858,0.3581,0.3525,,,,0.5067,0.48,0.3933,0.5333,,,0.6861313868613139,0.6923076923076923,0.8102649635036497,0.7456153846153847,0.6418918918918919,0.5,0.697986577181208,1.0,0.6376811594202898,0.3333333333333333,0.3312384057971014,0.6666666666666666,0.5106382978723404,0.3333333333333333,0.6880000000000001,0.6510888888888889,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-5-nano,0.6333,0.4267,0.6,0.64,0.6867,0.3067,,,,0.7653,0.6138,0.2881,0.3742,,,,0.42,0.42,0.32,0.4533,,,0.6277372262773723,0.6923076923076923,0.7600744525547446,0.8204153846153847,0.5967741935483871,0.6153846153846154,0.656934306569343,0.46153846153846156,0.71875,0.5,0.2516640625,0.5,0.4264705882352941,0.42857142857142855,0.6073235294117647,0.6771428571428572,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,gpt-oss:20b,0.2333,0.1133,0.3733,0.2867,0.84,0.1333,,,,0.4188,0.3527,0.0663,0.2249,,,,0.1533,0.14,0.1333,0.1733,,,0.2463768115942029,0.08333333333333333,0.4257413043478261,0.3388083333333333,0.3722627737226277,0.38461538461538464,0.2808219178082192,0.5,0.835820895522388,0.875,0.06858955223880597,0.046875,0.10869565217391304,0.16666666666666666,0.3502644927536232,0.38096666666666673,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,grok-3-mini,0.3333,0.28,0.56,0.4733,0.88,0.3267,,,,0.6448,0.626,0.0362,0.4674,,,,0.04,0.06,0.08,0.1333,,,0.34057971014492755,0.25,0.6432818840579709,0.6620833333333332,0.5531914893617021,0.6666666666666666,0.46853146853146854,0.5714285714285714,0.8775510204081632,1.0,0.036920408163265306,0.0,0.2876712328767123,0.0,0.6357890410958904,0.269575,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,llama3.1:8b,0.0267,0.0,0.0667,0.0733,0.8,0.0,,,,0.1772,0.1199,0.0388,0.0627,,,,0.0067,0.0267,0.04,0.0667,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,llama3.3:70b,0.3533,0.0933,0.4067,0.2867,0.62,0.0467,,,,0.6405,0.4687,0.1372,0.2363,,,,0.0,0.0067,0.0067,0.0333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
spinach,zero-shot,o3,0.4133,0.34,0.58,0.5267,0.9067,0.3533,,,,0.7251,0.6427,0.0308,0.5223,,,,0.04,0.0733,0.0533,0.08,,,0.42142857142857143,0.3,0.7332528571428572,0.6111,0.5753424657534246,0.75,0.5273972602739726,0.5,0.9202898550724637,0.75,0.030256521739130432,0.03679166666666667,0.375,0.0,0.6694566176470588,0.3830857142857143,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,classification,deepseek-chat,0.9333,0.7733,0.9067,0.9133,0.9333,0.8133,0.56,0.5,0.4867,0.9579,0.9413,0.0609,0.8659,0.7571,0.7342,0.7401,0.08,0.1,0.0933,0.1,0.5156,0.7438,,,,,,,,,,,,,,,,,2.939204326972422e-19,1.1809998494304827e-21,1.3321308760808536e-13,6.3117184695685895e-15,8.181953378705309e-13,1.8495336960972385e-26
synthetic,classification,deepseek-r1:1.5b,0.0,0.0,1.0,0.0,0.8933,0.0,0.0,0.0,0.0,0.0196,0.0191,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019139843749999996,0.022077272727272727,1.0,1.0,,,,,,,0.0,0.0,0.0229,0.011586274509803922,1.0,1.0,1.401298464324817e-45,1.0,3.0517578125e-05,1.0
synthetic,classification,deepseek-r1:70b,0.0267,0.0067,1.0,0.1933,0.6733,0.0067,0.0,0.0067,0.0,0.5407,0.4038,0.1361,0.2012,0.3264,0.3213,0.3041,0.0,0.0067,1.0,0.0267,0.0022,0.3173,0.02857142857142857,0.0,0.5575007142857143,0.3053,1.0,1.0,,,,,,,0.00684931506849315,0.0,0.41092945205479453,0.14227499999999998,0.125,1.0,1.401298464324817e-45,3.725290298461914e-09,9.263546409954415e-06,1.0
synthetic,classification,deepseek-reasoner,0.7267,0.8733,0.9267,0.9533,0.88,0.8,0.3933,0.3333,0.4533,0.7768,0.9456,0.1183,0.8357,0.6352,0.6168,0.7358,0.06,0.0733,0.0867,0.12,0.3933,0.6626,,,,,,,,,,,,,,,,,1.8493658649069896e-15,6.2477783693504135e-28,5.873990530091966e-15,2.6469779601696886e-23,0.0033778479119064286,4.50950758747781e-25
synthetic,classification,gemini-2.0-flash,0.8467,0.8467,1.0,0.9133,0.7467,0.6667,0.48,0.4333,0.4533,0.9226,0.942,0.1848,0.7404,0.7256,0.6496,0.6439,0.08,0.0733,1.0,0.2,0.4555,0.673,0.875,0.16666666666666666,0.9515722222222222,0.2262833333333333,1.0,1.0,,,,,,,0.8523489932885906,0.0,0.9475738255033558,0.1176,2.1448756331687684e-14,4.895670777801599e-27,8.470329472543003e-22,2.2643223890053103e-17,0.00042213032347520506,9.672843288041967e-23
synthetic,classification,gemini-2.5-flash,0.8667,0.92,1.0,0.9733,0.9733,0.9333,0.4667,0.42,0.4667,0.9151,0.9651,0.021,0.9298,0.7421,0.7173,0.7786,0.04,0.0333,1.0,0.04,0.4511,0.746,0.9318181818181818,0.3888888888888889,0.9392681818181818,0.7379944444444445,1.0,1.0,,,,,,,0.9315068493150684,0.5,0.972204794520548,0.70535,2.1198660113131956e-13,2.5849394142282115e-26,1.734723475976807e-18,1.1633489310769463e-16,0.000518798828125,3.75624008630037e-26
synthetic,classification,gemini-2.5-pro,0.7733,0.6733,1.0,0.8267,0.9667,0.7,0.5067,0.3733,0.4267,0.8069,0.7644,0.0179,0.7276,0.7361,0.6142,0.669,0.1067,0.0867,1.0,0.1133,0.4356,0.6731,0.8473282442748091,0.2631578947368421,0.8384595419847328,0.5889842105263158,1.0,1.0,,,,,,,0.7175572519083969,0.3684210526315789,0.7866877862595419,0.6106315789473684,1.363671398024735e-10,1.3936467518320873e-08,3.469446951953614e-18,2.8555486161534813e-09,8.046627044677734e-07,4.1079115101301e-11
synthetic,classification,gpt-4.1-2025-04-14,0.9,0.86,0.7,0.98,0.9467,0.8667,0.44,0.4133,0.4533,0.9626,0.9656,0.0374,0.934,0.7658,0.7448,0.76,0.02,0.0267,0.0267,0.04,0.4355,0.7569,0.9424460431654677,0.36363636363636365,0.9865791366906475,0.6599636363636364,0.7034482758620689,0.6,,,,,,,0.8620689655172413,0.8,0.9707220689655174,0.8173999999999999,2.1358426138817774e-10,1.398593586971678e-23,1.0,4.211447813748381e-18,3.169950413273171e-12,3.6281438664344504e-29
synthetic,classification,gpt-4.1-mini-2025-04-14,0.86,0.8733,0.56,0.98,0.9133,0.8467,0.3867,0.3267,0.4,0.9424,0.9551,0.0682,0.8945,0.6601,0.6615,0.6947,0.06,0.0667,0.0333,0.0867,0.3711,0.6721,0.8863636363636364,0.6666666666666666,0.964239393939394,0.7821666666666667,0.4358974358974359,0.6036036036036037,,,,,,,0.8768115942028986,0.8333333333333334,0.95828115942029,0.91865,1.0098638262297781e-12,9.860761315262648e-32,0.9999999999999996,2.371692252312041e-19,1.1067861037383775e-14,7.703719777548943e-34
synthetic,classification,gpt-4.1-nano-2025-04-14,0.9667,0.62,0.44,0.62,0.34,0.0,0.94,0.94,0.9467,0.9727,0.7599,0.6521,0.0,0.94,0.94,0.9467,0.9667,0.9467,0.4267,0.6133,0.9422,0.9422,0.9504950495049505,1.0,0.9594534653465346,1.0,0.41025641025641024,0.45045045045045046,,,,,,,,0.62,,0.7599073333333333,4.50950758747781e-25,1.3151874833452022e-17,0.19276043534155876,0.004868154149559423,7.657072931048342e-05,6.103515625e-05
synthetic,classification,gpt-4o,0.9467,0.8867,1.0,0.9733,0.6067,0.5533,0.5733,0.2867,0.3267,0.6222,0.9631,0.3807,0.5779,0.4614,0.433,0.4795,0.3533,0.3533,1.0,0.4067,0.3956,0.458,0.9652777777777778,0.5,0.6356152777777777,0.3,1.0,,,,,,,,0.9333333333333333,0.9322033898305084,0.9666666666666667,0.9717322033898305,1.4194419311409955e-21,8.628166150854817e-32,1.3552527156068805e-20,1.0339757656912846e-25,0.08142681460950618,1.1641661378765454e-14
synthetic,classification,gpt-5,0.8933,0.8867,1.0,0.9733,0.8867,0.8467,0.6,0.5867,0.6133,0.9599,0.9285,0.1133,0.8621,0.8146,0.7942,0.8114,0.0933,0.0933,1.0,0.1667,0.6,0.8067,0.9416058394160584,0.38461538461538464,0.9900080291970803,0.6427923076923077,1.0,1.0,,,,,,,0.903448275862069,0.4,0.9398124137931035,0.599,4.2901793229077607e-13,1.4128410298528223e-19,3.469446951953614e-18,4.618527782440651e-14,0.6636238098144531,1.7449045276511964e-13
synthetic,classification,gpt-5-mini,0.8733,0.6,1.0,0.68,0.84,0.5267,0.5467,0.5733,0.56,0.9382,0.7438,0.16,0.5535,0.7441,0.7764,0.7569,0.1933,0.1867,1.0,0.2,0.56,0.7591,0.8913043478260869,0.6666666666666666,0.9543369565217391,0.7522083333333333,1.0,1.0,,,,,,,0.6068965517241379,0.4,0.7449213793103449,0.7101200000000001,5.519584789226428e-12,1.4836899336372366e-05,1.6940658945086007e-21,0.1408954235984807,0.09873714670538905,0.000303163413558493
synthetic,classification,gpt-5-nano,0.78,0.6467,1.0,0.74,0.2333,0.0667,0.0933,0.5533,0.06,0.7872,0.7296,0.7667,0.0864,0.1053,0.5587,0.0766,0.0467,0.06,1.0,0.0067,0.2355,0.2469,0.7851851851851852,0.7333333333333333,0.7920688888888888,0.7435866666666667,1.0,1.0,,,,,,,0.6617647058823529,0.5,0.739535294117647,0.6333357142857142,0.000263636776465269,6.494900196551852e-05,7.105427357601002e-15,0.0037937056353716074,1.74595783696353e-24,6.401865149108231e-11
synthetic,classification,gpt-oss:20b,0.6533,0.46,1.0,0.7533,0.8933,0.5267,0.2733,0.2733,0.2733,0.8246,0.7567,0.051,0.6858,0.5664,0.5924,0.627,0.0467,0.04,1.0,0.06,0.2733,0.5953,0.6739130434782609,0.4166666666666667,0.8499079710144928,0.5338416666666667,1.0,1.0,,,,,,,0.46153846153846156,0.42857142857142855,0.7595223776223776,0.6984714285714285,1.4195339782113736e-13,4.0393217393130953e-07,5.293955920339377e-23,5.7477609314866146e-11,0.013530986849218607,2.1457960315833694e-08
synthetic,classification,grok-3-mini,0.9,0.82,1.0,0.9333,0.9533,0.8333,0.4133,0.4067,0.4267,0.9591,0.9565,0.0467,0.8982,0.7163,0.7014,0.6994,0.04,0.0467,1.0,0.0467,0.4156,0.7057,0.9420289855072463,0.4166666666666667,0.9890014492753624,0.6151166666666666,1.0,1.0,,,,,,,0.8344827586206897,0.4,0.9644206896551725,0.728,1.3742686052727396e-17,8.445814568882953e-17,2.7755575615628914e-17,4.742842403537839e-15,0.012725830078125,1.311109746589136e-17
synthetic,classification,llama3.1:8b,0.2267,0.1067,1.0,0.42,0.68,0.1267,0.1067,0.0933,0.0733,0.6402,0.5797,0.0901,0.4721,0.4224,0.3968,0.3736,0.0,0.0,1.0,0.0,0.0911,0.3976,0.3333333333333333,0.2198581560283688,0.8546333333333334,0.6264758865248227,1.0,1.0,,,,,,,0.07692307692307693,0.11290322580645161,0.5014615384615385,0.5961056451612905,1.862645149230957e-09,3.0517578125e-05,7.174648137343064e-43,1.3877787807814457e-17,0.014453833533827728,3.814697265625e-06
synthetic,classification,o3,0.9133,0.9,1.0,0.98,0.98,0.9267,0.3933,0.36,0.36,0.9767,0.9632,0.0182,0.9574,0.7092,0.7111,0.7131,0.0067,0.0067,1.0,0.0267,0.3711,0.7111,0.9548872180451128,0.5882352941176471,0.9952624060150376,0.8319176470588237,1.0,1.0,,,,,,,0.9230769230769231,0.42857142857142855,0.9767545454545455,0.6867571428571428,3.6923274592835773e-22,1.2369338993865465e-27,8.470329472543003e-22,1.6543612251060553e-24,7.62939453125e-06,1.5934990285464438e-28
synthetic,fixing,deepseek-chat,0.8933,0.8533,0.92,0.9867,0.9667,0.8867,0.6267,0.6733,0.6267,0.9525,0.9625,0.0259,0.877,0.8214,0.8428,0.8304,0.0267,0.02,0.06,0.0867,0.6422,0.8315,,,,,,,,,,,,,,,,,1.81603863891322e-18,6.2477783693504135e-28,3.1147468230931924e-15,1.0323214044661785e-21,3.1147468230931924e-15,8.628166150854817e-32
synthetic,fixing,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
synthetic,fixing,deepseek-reasoner,0.7533,0.6667,0.7933,0.8733,0.9667,0.7333,0.2667,0.2467,0.2867,0.8847,0.8887,0.0142,0.8733,0.5773,0.5358,0.5834,0.0067,0.0067,0.0333,0.02,0.2667,0.5655,,,,,,,,,,,,,,,,,9.9631125455154e-18,9.817755603717254e-16,1.6163814566157175e-07,1.8345664258432237e-15,4.0745362639427185e-09,2.7421554294015713e-21
synthetic,fixing,gemini-2.0-flash,0.86,0.84,0.8733,0.9667,0.9867,0.9067,0.8333,0.7867,0.8067,0.8733,0.958,0.0007,0.9087,0.9335,0.9037,0.9159,0.0067,0.0,0.0067,0.06,0.8089,0.9177,,,,,,,,,,,,,,,,,4.620814601991648e-16,1.05648196731724e-27,9.084503982403902e-13,6.782881022934827e-23,9.215718466126788e-19,6.018531076210112e-36
synthetic,fixing,gemini-2.5-flash,0.9,0.9133,0.94,0.96,0.9733,0.9333,0.78,0.7467,0.7667,0.9388,0.9457,0.0267,0.9118,0.8867,0.8675,0.8694,0.0267,0.02,0.0267,0.06,0.7645,0.8745,,,,,,,,,,,,,,,,,2.4422670374772693e-16,5.169878828456423e-26,8.554268404736831e-14,5.377642775528102e-17,0.001312255859375,4.50950758747781e-25
synthetic,fixing,gemini-2.5-pro,0.68,0.7733,0.82,0.8867,0.9733,0.82,0.3733,0.4333,0.3,0.6098,0.8262,0.025,0.8025,0.3721,0.5311,0.4136,0.24,0.24,0.36,0.0733,0.3689,0.4389,,,,,,,,,,,,,,,,,3.884758279363993e-05,2.7135450099873087e-12,2.0876568218419767e-05,1.0098638262297781e-12,4.649162292480469e-06,4.14424800534892e-17
synthetic,fixing,gpt-4.1-2025-04-14,0.8867,0.8667,0.9533,0.9667,0.9733,0.9,0.6867,0.6933,0.6933,0.9662,0.9711,0.01,0.8919,0.9175,0.9131,0.9145,0.0133,0.0133,0.0267,0.08,0.6911,0.915,,,,,,,,,,,,,,,,,7.077378683106872e-10,8.829183686723235e-25,5.100190492157708e-09,1.0842021724855044e-19,1.582067810090848e-15,3.0814879110195774e-33
synthetic,fixing,gpt-4.1-mini-2025-04-14,0.8067,0.8,0.9133,0.9667,0.86,0.7867,0.6267,0.6533,0.6733,0.9151,0.9315,0.0639,0.8387,0.8616,0.8986,0.8651,0.02,0.04,0.06,0.0467,0.6511,0.8751,,,,,,,,,,,,,,,,,8.554268404736831e-14,6.000391589473104e-26,6.253851603243987e-14,8.185726402265558e-18,1.0167485039666578e-10,3.944304526105059e-31
synthetic,fixing,gpt-4.1-nano-2025-04-14,0.5533,0.3733,0.6133,0.7,0.5733,0.28,0.4933,0.5333,0.5133,0.6813,0.6589,0.2566,0.4434,0.6822,0.7098,0.6864,0.06,0.12,0.16,0.1067,0.5133,0.6928,,,,,,,,,,,,,,,,,0.00023444586091919684,2.706279703008907e-07,0.1480321806927584,1.1091146210557392e-05,0.8043170001933984,4.1934157934520044e-05
synthetic,fixing,gpt-4o,0.8133,0.7667,0.9467,0.96,0.9733,0.8667,0.54,0.56,0.5933,0.7462,0.7764,0.0157,0.7361,0.6078,0.6199,0.6514,0.1733,0.18,0.2333,0.1867,0.5644,0.6264,,,,,,,,,,,,,,,,,1.1901876782304671e-14,8.077935669463161e-28,4.373671563806525e-16,8.788794008375919e-24,8.225455871979648e-10,1.5407439555097887e-33
synthetic,fixing,gpt-5,0.88,0.9,0.9667,0.9933,0.9267,0.9,0.5667,0.56,0.5467,0.9697,0.9482,0.0733,0.8959,0.7964,0.7859,0.7853,0.1267,0.1333,0.12,0.1467,0.5578,0.7892,,,,,,,,,,,,,,,,,4.618527782440651e-14,5.3617847305687254e-21,1.1879386363489175e-14,4.440892098500626e-16,0.0783538818359375,4.252865905071769e-17
synthetic,fixing,gpt-5-mini,0.8267,0.78,0.8867,0.9533,0.8533,0.82,0.5733,0.5667,0.6,0.9004,0.8703,0.142,0.7797,0.7607,0.7453,0.7902,0.2667,0.2467,0.2667,0.2533,0.58,0.7654,,,,,,,,,,,,,,,,,1.5138326148189662e-09,2.4422670374772693e-16,4.85494457136415e-13,1.189326415129699e-13,0.022655844688415527,1.8057729139211306e-18
synthetic,fixing,gpt-5-nano,0.9067,0.7733,0.8467,0.98,0.9067,0.8333,0.5533,0.58,0.56,0.9517,0.8801,0.093,0.7908,0.75,0.7743,0.7542,0.1867,0.1733,0.1667,0.2533,0.5644,0.7595,,,,,,,,,,,,,,,,,4.4325654258159375e-14,2.72580319860688e-12,7.025478407740593e-05,5.377642775528102e-17,0.1670684814453125,3.589836803538052e-17
synthetic,fixing,gpt-oss:20b,0.6667,0.6867,0.82,0.9067,0.9933,0.8533,0.3133,0.3333,0.3067,0.8429,0.8644,0.0009,0.8644,0.6195,0.6303,0.5971,0.04,0.0333,0.0733,0.0867,0.3178,0.6156,,,,,,,,,,,,,,,,,2.4842324378160363e-15,1.938302550893458e-18,1.1008055578187737e-11,7.332294385792548e-20,1.5366822481155396e-08,2.4486242498060206e-27
synthetic,fixing,grok-3-mini,0.8933,0.8733,0.9333,0.9933,0.9667,0.92,0.5067,0.4333,0.4267,0.9532,0.9679,0.0227,0.9224,0.7509,0.6881,0.7234,0.0333,0.0533,0.06,0.0667,0.4556,0.7208,,,,,,,,,,,,,,,,,4.675621868843738e-19,5.295300088834776e-21,3.481659405224491e-13,1.3552527156068805e-20,0.007197380065917969,1.2924697071141057e-26
synthetic,fixing,llama3.1:8b,0.2067,0.04,0.2133,0.1733,0.6267,0.06,0.06,0.0467,0.0533,0.5639,0.3906,0.1097,0.2903,0.2753,0.2564,0.2895,0.0,0.0,0.0067,0.0,0.0533,0.2737,,,,,,,,,,,,,,,,,1.4901161193847656e-08,0.03125,0.0002940768754342571,8.046627044677734e-07,0.00035528111863147854,0.00390625
synthetic,fixing,o3,0.7667,0.9067,0.96,0.9733,1.0,0.9667,0.4667,0.4,0.4,0.9182,0.9312,0.0,0.9321,0.715,0.6663,0.6517,0.04,0.0333,0.0333,0.0467,0.4222,0.6777,,,,,,,,,,,,,,,,,6.938893903907228e-18,2.524354896707238e-29,8.185726402265558e-18,6.782881022934827e-23,9.5367431640625e-07,2.6377536518327582e-30
synthetic,wikidata,deepseek-chat,0.4867,0.2067,0.5667,0.5533,0.5733,0.1467,,,,0.6873,0.5714,0.1657,0.3056,,,,0.06,0.06,0.1333,0.1933,,,,,,,,,,,,,,,,,,,0.711071103811264,1.0,0.27995623852893914,0.14330665429588407,0.8714146793645341,0.8145294189453125
synthetic,wikidata,deepseek-r1:1.5b,0.0,0.0,0.0,0.0,0.9867,0.0,,,,0.003,0.0083,0.0067,0.0063,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0
synthetic,wikidata,deepseek-r1:70b,0.0,0.0,0.0,0.0,0.8933,0.0,,,,0.3269,0.2475,0.0215,0.156,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.8388197422027588,1.0
synthetic,wikidata,gemini-2.0-flash,0.4867,0.1933,0.56,0.52,0.5733,0.14,,,,0.7258,0.6022,0.1475,0.3962,,,,0.0067,0.0333,0.0333,0.04,,,,,,,,,,,,,,,,,,,0.1849333420395851,0.8318119049072266,0.5327092552361137,0.09614175442061423,0.7492586247608418,0.6072387695312499
synthetic,wikidata,gemini-2.5-flash,0.3333,0.2467,0.6333,0.5133,0.8467,0.2467,,,,0.5816,0.5658,0.0465,0.4459,,,,0.1467,0.1067,0.0867,0.1733,,,,,,,,,,,,,,,,,,,0.0016580525261815637,0.016673847800120715,0.5900533317766354,0.3222363203575469,0.44206833839416504,0.05325191409792752
synthetic,wikidata,gemini-2.5-pro,0.42,0.3,0.5933,0.5733,0.8067,0.3,,,,0.7499,0.6982,0.0404,0.5896,,,,0.0133,0.0133,0.0067,0.0133,,,,,,,,,,,,,,,,,,,0.6439689563703723,0.22948101302608848,0.8776143287523154,0.0806904677519924,1.0,0.8641662404406816
synthetic,wikidata,gpt-4.1-2025-04-14,0.62,0.2933,0.6867,0.5733,0.6267,0.1933,,,,0.8506,0.6977,0.1254,0.4714,,,,0.0,0.0,0.0267,0.04,,,,,,,,,,,,,,,,,,,0.6900379657745361,0.6476058959960938,0.8388197422027588,0.42435622215270996,0.79052734375,0.5810546875
synthetic,wikidata,gpt-4.1-mini-2025-04-14,0.3267,0.08,0.4,0.3067,0.68,0.0933,,,,0.5417,0.3843,0.0802,0.2859,,,,0.02,0.04,0.02,0.08,,,,,,,,,,,,,,,,,,,0.0030876764615186394,0.004077315330505371,0.0006061066312668117,1.2146708022957309e-05,0.0014962588853935084,0.8145294189453125
synthetic,wikidata,gpt-4.1-nano-2025-04-14,0.36,0.0933,0.4933,0.5067,0.7667,0.0933,,,,0.6337,0.3993,0.0745,0.2804,,,,0.0267,0.0667,0.4667,0.1,,,,,,,,,,,,,,,,,,,1.0,0.629058837890625,0.5758493477318467,0.23269319190831084,0.0005354355028570622,1.0
synthetic,wikidata,gpt-4o,0.8533,0.6467,0.6933,0.84,0.3,0.18,,,,0.8668,0.7349,0.6846,0.1987,,,,0.84,0.8133,0.7267,0.8267,,,,,,,,,,,,,,,,,,,4.3895864999965015e-12,1.848512223084717e-15,0.02565435797169624,1.3767370902215938e-13,1.3812783597891096e-12,0.24778856337070465
synthetic,wikidata,gpt-5,0.6667,0.54,0.7333,0.78,0.8667,0.5467,,,,0.8036,0.7549,0.0975,0.7062,,,,0.2133,0.2333,0.12,0.2067,,,,,,,,,,,,,,,,,,,0.024092907698449295,0.004561532746408219,0.012660335802414213,0.006600447966810918,1.0,0.03314396778750544
synthetic,wikidata,gpt-5-mini,0.6067,0.46,0.62,0.66,0.7067,0.34,,,,0.7246,0.6434,0.2502,0.4476,,,,0.3933,0.36,0.2867,0.4067,,,,,,,,,,,,,,,,,,,0.3603776529357674,0.024092907698449295,0.11747735024505848,0.2624375357110438,0.07551869750022888,0.755228657504631
synthetic,wikidata,gpt-5-nano,0.6667,0.4133,0.66,0.6333,0.8,0.3667,,,,0.8043,0.6404,0.1655,0.4962,,,,0.3067,0.3133,0.1933,0.3,,,,,,,,,,,,,,,,,,,0.029304946720529308,1.0,0.7607916425613439,0.3603776529357674,0.0783538818359375,0.8641662404406816
synthetic,wikidata,gpt-oss:20b,0.2867,0.2267,0.5267,0.4267,0.84,0.2467,,,,0.5468,0.5166,0.0465,0.4426,,,,0.0733,0.06,0.0533,0.1067,,,,,,,,,,,,,,,,,,,0.860050065908581,1.0,0.6271025701571489,0.7428293587290682,0.28104151505976915,0.7283324808813632
synthetic,wikidata,grok-3-mini,0.4467,0.3067,0.6133,0.5933,0.8867,0.3333,,,,0.7327,0.6889,0.0221,0.6184,,,,0.02,0.0133,0.02,0.0267,,,,,,,,,,,,,,,,,,,1.0,0.30745625495910645,0.8555355519056321,0.31050465907901537,1.0,1.0
synthetic,wikidata,llama3.1:8b,0.0667,0.0,0.2067,0.1333,0.62,0.0133,,,,0.3819,0.2943,0.1017,0.1473,,,,0.0,0.0,0.0133,0.0133,,,,,,,,,,,,,,,,,,,0.109375,1.0,0.00011307420209050179,4.00543212890625e-05,0.00017512673440589485,0.5
synthetic,wikidata,o3,0.5333,0.34,0.66,0.5333,0.8467,0.34,,,,0.8006,0.723,0.0287,0.6603,,,,0.0467,0.0267,0.0133,0.0267,,,,,,,,,,,,,,,,,,,0.0002940768754342571,0.08014331245794892,0.003657766827927844,0.04703102743951604,0.8238029479980469,0.12144948495551944
synthetic,zero-shot,deepseek-chat,0.4667,0.2133,0.5133,0.4867,0.56,0.16,,,,0.6754,0.5407,0.1626,0.3156,,,,0.0267,0.0533,0.1067,0.1333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
