action,dataset,predicate,llm,llama3.1:8b,gpt-oss:20b,gpt-4.1-nano-2025-04-14,mistral-small:24b,llama3.1:70b,gemini-2.0-flash,gpt-4.1-mini-2025-04-14,gpt-4o,gpt-4.1-2025-04-14,grok-3-mini,deepseek-chat,gemini-2.5-flash,gpt-5-nano,deepseek-reasoner,gemini-2.5-pro,gpt-5-mini,o3,gpt-5
fixing,qawiki,?A4=A1|3,gpt-5-nano,0.0,1.0,0.0,0.775,0.3518,1.0,0.9991,1.0,1.0,1.0,1.0,1.0,1.0,0.8169,0.9966,0.9948,1.0,0.967
fixing,qawiki,?A4=A1|3,deepseek-reasoner,0.0,1.0,0.0,0.5,0.1339,0.9985,0.9888,1.0,0.9999,1.0,1.0,1.0,0.2595,1.0,0.9785,0.9593,1.0,0.775
fixing,qawiki,?A4=A1|3,gemini-2.5-pro,0.0,1.0,0.0,0.0423,0.0009,0.8698,0.6873,0.9983,0.9686,0.9978,0.9864,1.0,0.007,0.0385,1.0,0.405,0.9867,0.1375
fixing,qawiki,?A4=A1|3,gpt-5-mini,0.0,1.0,0.0,0.074,0.0046,0.929,0.8055,0.9998,0.9876,0.9998,0.999,1.0,0.0111,0.0704,0.6848,1.0,0.9952,0.1958
fixing,qawiki,?A4=A1|3,o3,0.0,1.0,0.0,0.0,0.0,0.1225,0.0361,0.86,0.3073,0.8209,0.5,0.9937,0.0,0.0001,0.0237,0.0093,1.0,0.0005
fixing,qawiki,?A4=A1|3,gpt-5,0.0,1.0,0.0,0.2723,0.029,0.9924,0.9592,1.0,0.9997,1.0,0.9999,1.0,0.0631,0.3073,0.9091,0.8736,0.9998,1.0
fixing,spinach,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A2,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.7693,0.0015,0.6101,0.9931,1.0,0.9997,0.9995,0.9519,0.9978,0.9799,0.0166,0.8642,0.9995,0.8341,1.0
fixing,spinach,?A1=A2,mistral-small:24b,0.0,1.0,0.3294,1.0,0.0,0.3776,0.9712,1.0,0.9992,0.998,0.8659,0.9947,0.9519,0.0023,0.7288,0.9985,0.6641,1.0
fixing,spinach,?A1=A2,llama3.1:70b,0.0,1.0,0.9993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8942,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A2,gemini-2.0-flash,0.0,1.0,0.5,0.7336,0.0002,1.0,0.9881,1.0,0.9999,0.9999,0.9459,0.9975,0.98,0.0066,0.86,0.9988,0.8092,1.0
fixing,spinach,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0168,0.0607,0.0,0.0266,1.0,0.9998,0.9738,0.9242,0.2858,0.7634,0.566,0.0,0.1553,0.9075,0.1279,0.997
fixing,spinach,?A1=A2,gpt-4o,0.0,1.0,0.0,0.0,0.0,0.0,0.0013,1.0,0.0946,0.0318,0.0003,0.0085,0.003,0.0,0.0001,0.0392,0.0,0.4018
fixing,spinach,?A1=A2,gpt-4.1-2025-04-14,0.0,1.0,0.0008,0.0025,0.0,0.0005,0.0669,0.9608,1.0,0.4194,0.0178,0.2366,0.0925,0.0,0.0083,0.4194,0.0083,0.9054
fixing,spinach,?A1=A2,grok-3-mini,0.0,1.0,0.0014,0.0057,0.0,0.0004,0.1537,0.9904,0.7294,1.0,0.0494,0.3506,0.2088,0.0,0.0205,0.57,0.0144,0.9461
fixing,spinach,?A1=A2,deepseek-chat,0.0,1.0,0.0871,0.2148,0.0,0.0998,0.8275,0.9999,0.9937,0.9786,1.0,0.9123,0.7743,0.0,0.3714,0.9635,0.2983,0.9998
fixing,spinach,?A1=A2,gemini-2.5-flash,0.0,1.0,0.0058,0.0147,0.0,0.0069,0.3601,0.9978,0.8595,0.779,0.1553,1.0,0.3679,0.0,0.0494,0.779,0.0401,0.9855
fixing,spinach,?A1=A2,gpt-5-nano,0.0,1.0,0.038,0.0871,0.0,0.0395,0.566,0.9992,0.9564,0.8721,0.3258,0.7502,1.0,0.0,0.1684,0.9075,0.1215,0.997
fixing,spinach,?A1=A2,deepseek-reasoner,0.0,1.0,0.9918,0.9991,0.1659,0.9972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,0.9997,1.0
fixing,spinach,?A1=A2,gemini-2.5-pro,0.0,1.0,0.2051,0.3804,0.0,0.2204,0.9123,1.0,0.997,0.9917,0.7443,0.9786,0.9002,0.0004,1.0,0.9881,0.5,0.9999
fixing,spinach,?A1=A2,gpt-5-mini,0.0,1.0,0.0014,0.0045,0.0,0.0033,0.1725,0.9867,0.7294,0.57,0.0717,0.3506,0.1725,0.0,0.0266,1.0,0.0122,0.9608
fixing,spinach,?A1=A2,o3,0.0,1.0,0.2442,0.4439,0.0001,0.28,0.9283,1.0,0.9968,0.9943,0.8115,0.9825,0.9338,0.0009,0.6254,0.9955,1.0,0.9999
fixing,spinach,?A1=A2,gpt-5,0.0,1.0,0.0,0.0001,0.0,0.0,0.0096,0.7728,0.1917,0.1148,0.0008,0.0378,0.0096,0.0,0.0004,0.0946,0.0003,1.0
fixing,spinach,?A1=A3+A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.8825,0.9822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9535,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,mistral-small:24b,0.0,1.0,0.1712,1.0,0.8432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7681,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,llama3.1:70b,0.0,1.0,0.032,0.225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,0.4487,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,gemini-2.0-flash,0.0,1.0,0.0,0.0,0.0,1.0,0.3746,0.7949,0.4373,0.9832,0.322,0.9931,0.3389,0.0,0.86,0.6611,0.5,0.9558
fixing,spinach,?A1=A3+A4,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.0,0.0,0.7388,1.0,0.9033,0.6358,0.9977,0.5,0.9978,0.5,0.0,0.9281,0.8092,0.6742,0.99
fixing,spinach,?A1=A3+A4,gpt-4o,0.0,1.0,0.0,0.0,0.0,0.2916,0.1562,1.0,0.1856,0.889,0.1163,0.9506,0.1215,0.0,0.6146,0.3776,0.2257,0.8256
fixing,spinach,?A1=A3+A4,gpt-4.1-2025-04-14,0.0,1.0,0.0,0.0,0.0,0.6821,0.5,0.8837,1.0,0.9974,0.434,0.996,0.4449,0.0,0.908,0.7601,0.6286,0.9756
fixing,spinach,?A1=A3+A4,grok-3-mini,0.0,1.0,0.0,0.0,0.0,0.0365,0.0068,0.1802,0.0081,1.0,0.0069,0.7294,0.0113,0.0,0.1958,0.0967,0.0121,0.4321
fixing,spinach,?A1=A3+A4,deepseek-chat,0.0,1.0,0.0,0.0,0.0001,0.7796,0.617,0.9324,0.6911,0.9975,1.0,0.9982,0.5551,0.0,0.9481,0.8169,0.7243,0.9853
fixing,spinach,?A1=A3+A4,gemini-2.5-flash,0.0,1.0,0.0,0.0,0.0,0.0168,0.0058,0.0939,0.0098,0.4194,0.0048,1.0,0.004,0.0,0.1002,0.0519,0.0119,0.2983
fixing,spinach,?A1=A3+A4,gpt-5-nano,0.0,1.0,0.0,0.0,0.0003,0.7558,0.6146,0.9281,0.6611,0.9952,0.5551,0.9986,1.0,0.0001,0.9405,0.86,0.7159,0.9974
fixing,spinach,?A1=A3+A4,deepseek-reasoner,0.0,1.0,0.0728,0.3127,0.6506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1=A3+A4,gemini-2.5-pro,0.0,1.0,0.0,0.0,0.0,0.2204,0.1215,0.5,0.151,0.8853,0.092,0.9506,0.1013,0.0,1.0,0.3417,0.1684,0.7852
fixing,spinach,?A1=A3+A4,gpt-5-mini,0.0,1.0,0.0,0.0,0.0,0.4449,0.28,0.7336,0.3359,0.9443,0.2595,0.973,0.2204,0.0,0.7517,1.0,0.3899,0.9283
fixing,spinach,?A1=A3+A4,o3,0.0,1.0,0.0,0.0,0.0,0.6196,0.4402,0.8544,0.5,0.9959,0.383,0.9953,0.3877,0.0,0.9002,0.7121,1.0,0.9765
fixing,spinach,?A1=A3+A4,gpt-5,0.0,1.0,0.0,0.0,0.0,0.0821,0.0235,0.2664,0.0481,0.6962,0.0297,0.8115,0.0081,0.0,0.3179,0.1279,0.0494,1.0
fixing,spinach,?A1>A3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1>A3,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1>A3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.9225,0.9973,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8642,0.9998,1.0,1.0,1.0
fixing,spinach,?A1>A3,mistral-small:24b,0.0,1.0,0.1225,1.0,0.9693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9997,0.3974,0.9975,1.0,1.0,1.0
fixing,spinach,?A1>A3,llama3.1:70b,0.0,1.0,0.0063,0.068,1.0,1.0,1.0,1.0,1.0,1.0,0.9992,0.9998,0.9934,0.0704,0.9002,0.9998,1.0,1.0
fixing,spinach,?A1>A3,gemini-2.0-flash,0.0,1.0,0.0,0.0,0.0001,1.0,0.5,0.655,0.895,0.7294,0.221,0.1148,0.0877,0.0,0.0011,0.43,0.8949,0.9793
fixing,spinach,?A1>A3,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.0,0.0001,0.6445,1.0,0.7294,0.9519,0.7976,0.2923,0.1808,0.1077,0.0,0.0047,0.5,0.8852,0.9904
fixing,spinach,?A1>A3,gpt-4o,0.0,1.0,0.0,0.0,0.0,0.5,0.4194,1.0,0.8684,0.6682,0.1635,0.0758,0.0494,0.0,0.0022,0.3601,0.8083,0.9608
fixing,spinach,?A1>A3,gpt-4.1-2025-04-14,0.0,1.0,0.0,0.0,0.0,0.2024,0.1189,0.2517,1.0,0.3238,0.032,0.0178,0.0081,0.0,0.0001,0.1239,0.5,0.8204
fixing,spinach,?A1>A3,grok-3-mini,0.0,1.0,0.0,0.0,0.0,0.4194,0.3388,0.5,0.8204,1.0,0.0835,0.0539,0.0401,0.0,0.0004,0.2923,0.7383,0.9331
fixing,spinach,?A1>A3,deepseek-chat,0.0,1.0,0.0,0.0,0.0023,0.8761,0.8192,0.9157,0.9887,0.9682,1.0,0.4253,0.322,0.0,0.0235,0.7443,0.9693,0.9947
fixing,spinach,?A1>A3,gemini-2.5-flash,0.0,1.0,0.0,0.0,0.0007,0.9461,0.8998,0.968,0.9937,0.9784,0.7142,1.0,0.4373,0.0,0.0401,0.8316,0.9927,0.9983
fixing,spinach,?A1>A3,gpt-5-nano,0.0,1.0,0.0,0.0008,0.0147,0.9552,0.9449,0.9786,0.9974,0.9825,0.7796,0.6821,1.0,0.0001,0.1358,0.9252,0.9947,0.9997
fixing,spinach,?A1>A3,deepseek-reasoner,0.0,1.0,0.2051,0.6985,0.9593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9957,1.0,1.0,1.0
fixing,spinach,?A1>A3,gemini-2.5-pro,0.0,1.0,0.0004,0.0069,0.1684,0.9997,0.9983,0.9993,1.0,0.9999,0.99,0.9825,0.9155,0.0092,1.0,0.9943,1.0,1.0
fixing,spinach,?A1>A3,gpt-5-mini,0.0,1.0,0.0,0.0,0.0005,0.7017,0.6399,0.7634,0.939,0.8192,0.3714,0.2612,0.1405,0.0,0.0129,1.0,0.9075,0.9915
fixing,spinach,?A1>A3,o3,0.0,1.0,0.0,0.0,0.0,0.2272,0.2122,0.3318,0.6762,0.4159,0.068,0.0216,0.0147,0.0,0.0001,0.1725,1.0,0.8684
fixing,spinach,?A1>A3,gpt-5,0.0,1.0,0.0,0.0,0.0,0.0577,0.0318,0.0946,0.3238,0.1431,0.0147,0.0053,0.0012,0.0,0.0,0.0262,0.2517,1.0
fixing,spinach,?A1>A4,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1>A4,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A1>A4,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,1.0,0.9961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993,1.0,1.0,1.0,1.0
fixing,spinach,?A1>A4,mistral-small:24b,0.0,1.0,0.0001,1.0,0.1553,0.9519,1.0,0.9996,0.9738,1.0,0.9993,0.9998,1.0,0.2983,0.9998,0.9693,0.9461,0.9998
fixing,spinach,?A1>A4,llama3.1:70b,0.0,1.0,0.0088,0.9123,1.0,0.9932,1.0,1.0,0.9988,1.0,0.9998,1.0,1.0,0.7336,1.0,0.9993,0.9996,1.0
fixing,spinach,?A1>A4,gemini-2.0-flash,0.0,1.0,0.0,0.1189,0.0175,1.0,0.9991,0.9846,0.788,0.9998,0.9616,0.9935,0.9995,0.0378,0.9963,0.8204,0.6682,0.9936
fixing,spinach,?A1>A4,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.0002,0.0,0.0065,1.0,0.3438,0.0193,0.6875,0.1445,0.3438,0.875,0.0,0.5,0.0327,0.0112,0.5
fixing,spinach,?A1>A4,gpt-4o,0.0,1.0,0.0,0.0022,0.0001,0.0481,0.8906,1.0,0.1051,0.8555,0.377,0.6367,0.9375,0.0005,0.7461,0.1334,0.0461,0.7734
fixing,spinach,?A1>A4,gpt-4.1-2025-04-14,0.0,1.0,0.0,0.0669,0.0041,0.3953,0.9968,0.9616,1.0,0.999,0.927,0.9713,0.9995,0.0113,0.9824,0.6964,0.5,0.9888
fixing,spinach,?A1>A4,grok-3-mini,0.0,1.0,0.0,0.0002,0.0,0.0032,0.6875,0.3633,0.0107,1.0,0.1445,0.3438,0.875,0.0,0.5,0.0327,0.0112,0.5
fixing,spinach,?A1>A4,deepseek-chat,0.0,1.0,0.0,0.0038,0.0007,0.1051,0.9648,0.8281,0.1938,0.9648,1.0,0.8555,0.9805,0.0004,0.8867,0.3145,0.1662,0.8867
fixing,spinach,?A1>A4,gemini-2.5-flash,0.0,1.0,0.0,0.0013,0.0001,0.0287,0.8906,0.6367,0.0898,0.8906,0.3633,1.0,0.9375,0.0003,0.7734,0.1509,0.0461,0.7461
fixing,spinach,?A1>A4,gpt-5-nano,0.0,1.0,0.0,0.0,0.0,0.0037,0.5,0.2266,0.0059,0.5,0.0898,0.2266,1.0,0.0,0.3438,0.0107,0.0065,0.3125
fixing,spinach,?A1>A4,deepseek-reasoner,0.0,1.0,0.0019,0.8115,0.3776,0.9855,1.0,0.9999,0.9967,1.0,0.9999,1.0,1.0,1.0,1.0,0.9947,0.9825,1.0
fixing,spinach,?A1>A4,gemini-2.5-pro,0.0,1.0,0.0,0.0013,0.0,0.0176,0.7734,0.5,0.0592,0.8125,0.2744,0.5,0.8906,0.0002,1.0,0.0898,0.0287,0.6367
fixing,spinach,?A1>A4,gpt-5-mini,0.0,1.0,0.0,0.068,0.0026,0.3238,0.9941,0.9539,0.5,0.9941,0.8338,0.9408,0.999,0.0147,0.9713,1.0,0.4018,0.9893
fixing,spinach,?A1>A4,o3,0.0,1.0,0.0,0.1148,0.0022,0.5,0.9983,0.9888,0.6762,0.9983,0.9283,0.9888,0.9991,0.0401,0.9935,0.7728,1.0,0.9894
fixing,spinach,?A1>A4,gpt-5,0.0,1.0,0.0,0.0013,0.0,0.0245,0.8125,0.5,0.0461,0.8125,0.2744,0.5,0.9375,0.0002,0.6367,0.0547,0.0384,1.0
fixing,spinach,?A3∅A4,llama3.1:8b,1.0,1.0,0.8661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
fixing,spinach,?A3∅A4,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A3∅A4,gpt-4.1-nano-2025-04-14,0.1945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0,0.9948,1.0,0.9989
fixing,spinach,?A3∅A4,mistral-small:24b,0.0,1.0,0.0,1.0,0.8666,0.927,0.8666,0.6964,1.0,0.9893,0.788,0.927,0.0003,0.0669,0.9805,0.0,0.8666,0.0
fixing,spinach,?A3∅A4,llama3.1:70b,0.0,1.0,0.0,0.2905,1.0,0.7461,0.623,0.3872,1.0,0.9375,0.5,0.7734,0.0,0.0064,0.8555,0.0,0.6367,0.0
fixing,spinach,?A3∅A4,gemini-2.0-flash,0.0,1.0,0.0,0.1938,0.5,1.0,0.5,0.2744,1.0,0.8906,0.377,0.6367,0.0,0.0038,0.875,0.0,0.5,0.0
fixing,spinach,?A3∅A4,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.2905,0.623,0.7461,1.0,0.3872,1.0,0.9375,0.5,0.7461,0.0,0.0096,0.8555,0.0,0.623,0.0
fixing,spinach,?A3∅A4,gpt-4o,0.0,1.0,0.0,0.5,0.8062,0.8867,0.8062,1.0,1.0,0.9922,0.7256,0.8867,0.0001,0.0392,0.9453,0.0,0.8555,0.0
fixing,spinach,?A3∅A4,gpt-4.1-2025-04-14,0.0,1.0,0.0,0.0039,0.0312,0.0625,0.0312,0.0078,1.0,0.25,0.0156,0.0625,0.0,0.0,0.125,0.0,0.0312,0.0
fixing,spinach,?A3∅A4,grok-3-mini,0.0,1.0,0.0,0.0547,0.2266,0.3438,0.2266,0.0625,1.0,1.0,0.1445,0.3125,0.0,0.0003,0.5,0.0,0.1875,0.0
fixing,spinach,?A3∅A4,deepseek-chat,0.0,1.0,0.0,0.3953,0.7256,0.8281,0.7461,0.5,1.0,0.9648,1.0,0.8281,0.0,0.0262,0.9102,0.0,0.7461,0.0
fixing,spinach,?A3∅A4,gemini-2.5-flash,0.0,1.0,0.0,0.1938,0.5,0.6367,0.5,0.2744,1.0,0.9375,0.377,1.0,0.0,0.0038,0.7734,0.0,0.5,0.0
fixing,spinach,?A3∅A4,gpt-5-nano,0.0,1.0,0.0005,0.9999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.0814,1.0,0.2858
fixing,spinach,?A3∅A4,deepseek-reasoner,0.0,1.0,0.0,0.9738,0.9988,0.9993,0.9978,0.9867,1.0,1.0,0.9915,0.9993,0.0235,1.0,0.9999,0.0008,0.9978,0.0058
fixing,spinach,?A3∅A4,gemini-2.5-pro,0.0,1.0,0.0,0.0898,0.3633,0.5,0.3633,0.1719,1.0,0.8125,0.2539,0.5,0.0,0.0012,1.0,0.0,0.3633,0.0
fixing,spinach,?A3∅A4,gpt-5-mini,0.0002,1.0,0.0103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9599,0.9997,1.0,1.0,1.0,0.8761
fixing,spinach,?A3∅A4,o3,0.0,1.0,0.0,0.2905,0.6367,0.7461,0.623,0.3633,1.0,0.9688,0.5,0.7734,0.0,0.0096,0.8555,0.0,1.0,0.0
fixing,spinach,?A3∅A4,gpt-5,0.0,1.0,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275,0.9978,1.0,0.221,1.0,1.0
fixing,spinach,?A4=A1|3,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A4=A1|3,gpt-oss:20b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,spinach,?A4=A1|3,gpt-4.1-nano-2025-04-14,0.0,1.0,1.0,0.9992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9995,1.0,1.0,1.0,1.0
fixing,spinach,?A4=A1|3,mistral-small:24b,0.0,1.0,0.0018,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.926,0.6899,1.0,0.932,1.0,0.9982
fixing,spinach,?A4=A1|3,llama3.1:70b,0.0,1.0,0.0,0.1528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6439,0.2559,1.0,0.6482,1.0,0.9822
fixing,spinach,?A4=A1|3,gemini-2.0-flash,0.0,1.0,0.0,0.0,0.0,1.0,0.3746,0.6556,0.5,0.9702,0.2712,0.9702,0.0001,0.0,0.86,0.0,0.3804,0.0019
fixing,spinach,?A4=A1|3,gpt-4.1-mini-2025-04-14,0.0,1.0,0.0,0.0,0.0,0.7388,1.0,0.7949,0.6962,0.9955,0.4402,0.9902,0.0001,0.0,0.9238,0.0001,0.5585,0.0048
fixing,spinach,?A4=A1|3,gpt-4o,0.0,1.0,0.0,0.0,0.0,0.4469,0.2916,1.0,0.3854,0.9281,0.1958,0.9369,0.0,0.0,0.7601,0.0,0.2757,0.0022
fixing,spinach,?A4=A1|3,gpt-4.1-2025-04-14,0.0,1.0,0.0,0.0,0.0,0.6254,0.4321,0.72,1.0,0.9919,0.3136,0.9756,0.0,0.0,0.8837,0.0001,0.4373,0.0033
fixing,spinach,?A4=A1|3,grok-3-mini,0.0,1.0,0.0,0.0,0.0,0.0586,0.0122,0.1215,0.0214,1.0,0.0098,0.5747,0.0,0.0,0.2434,0.0,0.01,0.0
fixing,spinach,?A4=A1|3,deepseek-chat,0.0,1.0,0.0,0.0,0.0001,0.8198,0.6742,0.8736,0.7912,0.996,1.0,0.9943,0.0002,0.0,0.9605,0.0005,0.6641,0.0164
fixing,spinach,?A4=A1|3,gemini-2.5-flash,0.0,1.0,0.0,0.0,0.0,0.0586,0.0218,0.111,0.0481,0.5747,0.0129,1.0,0.0,0.0,0.2434,0.0,0.0244,0.0
fixing,spinach,?A4=A1|3,gpt-5-nano,0.0,1.0,0.0,0.1142,0.4511,1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0,0.1871,1.0,0.5551,1.0,0.9702
fixing,spinach,?A4=A1|3,deepseek-reasoner,0.0,1.0,0.0012,0.4022,0.8209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8736,1.0,1.0,0.8698,1.0,0.9977
fixing,spinach,?A4=A1|3,gemini-2.5-pro,0.0,1.0,0.0,0.0,0.0,0.2204,0.1264,0.3359,0.1856,0.8519,0.0719,0.8519,0.0,0.0,1.0,0.0,0.1055,0.0
fixing,spinach,?A4=A1|3,gpt-5-mini,0.0,1.0,0.0,0.1073,0.4495,1.0,1.0,1.0,1.0,1.0,0.9998,1.0,0.5551,0.1909,1.0,1.0,1.0,0.9573
fixing,spinach,?A4=A1|3,o3,0.0,1.0,0.0,0.0,0.0,0.7288,0.5585,0.8144,0.6821,0.9965,0.4439,0.9887,0.0001,0.0,0.9414,0.0001,1.0,0.002
fixing,spinach,?A4=A1|3,gpt-5,0.0,1.0,0.0,0.0041,0.0362,0.9993,0.9982,0.9991,0.9987,1.0,0.9923,1.0,0.0586,0.0055,1.0,0.0762,0.9994,1.0
fixing,synthetic,?A1=A2,llama3.1:8b,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fixing,synthetic,?A1=A2,gpt-oss:20b,0.0,1.0,0.0215,0.9663,0.6611,1.0,0.9991,0.9993,1.0,1.0,1.0,1.0,1.0,0.9733,0.646,1.0,0.9907,1.0
fixing,synthetic,?A1=A2,gpt-4.1-nano-2025-04-14,0.0,0.9887,1.0,1.0,0.9985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923,1.0,1.0,1.0
fixing,synthetic,?A1=A2,mistral-small:24b,0.0,0.0587,0.0,1.0,0.0676,0.998,0.9179,0.9324,0.9998,1.0,1.0,0.9997,0.9999,0.5573,0.1,0.9508,0.6641,0.9996
fixing,synthetic,?A1=A2,llama3.1:70b,0.0,0.4449,0.004,0.9638,1.0,1.0,0.9988,0.9987,1.0,1.0,1.0,1.0,1.0,0.954,0.5522,0.9991,0.9733,1.0
fixing,synthetic,?A1=A2,gemini-2.0-flash,0.0,0.0,0.0,0.0057,0.0,1.0,0.1215,0.1553,0.8275,0.8852,0.8852,0.8998,0.9252,0.0098,0.0002,0.2557,0.0244,0.7878
fixing,synthetic,?A1=A2,gpt-4.1-mini-2025-04-14,0.0,0.0023,0.0,0.14,0.0033,0.9338,1.0,0.617,0.9967,0.998,0.9993,0.9974,0.997,0.1341,0.004,0.7159,0.2088,0.9795
fixing,synthetic,?A1=A2,gpt-4o,0.0,0.0019,0.0,0.1163,0.0033,0.9123,0.5,1.0,0.9795,0.99,0.9919,0.9947,0.9974,0.1312,0.006,0.6864,0.1856,0.9635
fixing,synthetic,?A1=A2,gpt-4.1-2025-04-14,0.0,0.0,0.0,0.0006,0.0,0.2858,0.0113,0.0448,1.0,0.6762,0.6855,0.7383,0.8083,0.0006,0.0,0.0814,0.0011,0.5
fixing,synthetic,?A1=A2,grok-3-mini,0.0,0.0,0.0,0.0002,0.0,0.2122,0.0073,0.0251,0.5,1.0,0.5982,0.6494,0.7294,0.0003,0.0,0.0662,0.0009,0.4194
fixing,synthetic,?A1=A2,deepseek-chat,0.0,0.0,0.0,0.0002,0.0,0.2122,0.0036,0.0214,0.5,0.5982,1.0,0.6682,0.7383,0.0002,0.0,0.0607,0.0009,0.4194
fixing,synthetic,?A1=A2,gemini-2.5-flash,0.0,0.0,0.0,0.0008,0.0,0.1808,0.0081,0.0147,0.4159,0.5,0.5,1.0,0.6762,0.0003,0.0,0.0261,0.0006,0.3506
fixing,synthetic,?A1=A2,gpt-5-nano,0.0,0.0,0.0,0.0004,0.0,0.1405,0.0083,0.0081,0.3318,0.4194,0.4159,0.5,1.0,0.0002,0.0,0.0145,0.0003,0.2517
fixing,synthetic,?A1=A2,deepseek-reasoner,0.0,0.0492,0.0001,0.5573,0.0804,0.996,0.9231,0.9196,0.9998,0.9999,1.0,0.9999,0.9999,1.0,0.1,0.9638,0.6742,0.9997
fixing,synthetic,?A1=A2,gemini-2.5-pro,0.0,0.4503,0.0147,0.9381,0.5522,0.9999,0.9985,0.9973,1.0,1.0,1.0,1.0,1.0,0.9381,1.0,0.9993,0.9686,1.0
fixing,synthetic,?A1=A2,gpt-5-mini,0.0,0.0001,0.0,0.0845,0.0023,0.838,0.3877,0.4357,0.9599,0.9674,0.9712,0.9904,0.9953,0.0676,0.0019,1.0,0.0939,0.9564
